"roll_belt","pitch_belt","yaw_belt","total_accel_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
1.47,3.25,-87,3,0.1,0.02,0.03,-6,3,25,39,572,-421,87,5.11,123,33,-0.03,-0.11,0.2,-238,158,-147,-390,285,535,56.1815962,22.5301597,95.49251403,12,-1.11,0.79,0.28,26,62,95,-349,275,336,-177,17.1,-61.3,26,-0.08,-2.95,-0.16,106,-134,185,437,-885,183,"E"
1.5,3.32,-87.1,3,0.1,0.02,0.02,-7,5,26,54,564,-428,87.2,5.23,123,33,-0.03,-0.11,0.21,-238,158,-148,-394,284,550,58.01104037,27.30897935,91.36252335,12,-1.11,0.82,0.28,31,63,91,-335,296,348,-176,16.7,-57.5,26,-0.1,-2.97,-0.28,123,-134,174,458,-882,187,"E"
1.68,3.42,-87.1,2,-0.03,0,-0.02,-10,7,21,47,566,-430,88.1,5.64,124,33,0.02,-0.03,-0.02,-236,161,-147,-406,290,519,64.95806713,34.02383006,80.81959502,15,-1.04,0.95,0.15,48,87,104,-261,321,389,-176,15.9,-34.4,26,-0.27,-3.44,-0.79,204,13,153,550,-690,88,"E"
1.68,3.29,-87.1,3,-0.06,0,-0.05,-10,4,26,47,567,-415,87.9,5.55,124,33,0.02,0.03,-0.08,-237,160,-148,-396,299,525,67.3126958,38.63400157,75.47302943,15,-1.01,0.96,0.28,55,91,100,-227,339,382,-177,15.6,-26.3,26,-0.26,-3.47,-0.77,197,72,149,540,-586,44,"E"
1.44,2.59,-87.1,3,-0.06,0.02,-0.05,-6,3,27,44,572,-427,86.6,4.41,123,33,-0.4,0.26,-0.21,-238,177,-122,-384,287,541,62.47428419,46.15237974,74.49556166,15,-0.67,0.79,0.36,67,88,102,-154,373,392,-178,15.1,-5.85,30,-0.14,-2.79,-0.54,212,167,126,435,-215,-101,"E"
1.22,2.03,-87.1,3,-0.02,0,-0.07,-8,3,29,40,573,-423,84,-0.66,114,31,-1.56,0.67,-0.31,-212,208,-67,-265,272,588,69.5,53.9,60.8,18,-0.59,0.27,0.08,89,111,99,-118,391,373,179,12.9,10.8,35,-0.05,-1.62,-0.48,233,208,152,325,77,-148,"E"
1.13,2.03,-87.1,3,0,0.02,-0.05,-7,4,31,36,570,-423,83.3,-3.28,110,29,-1.99,0.87,-0.36,-192,209,-5,-204,271,602,69.91063749,51.3372749,62.74515158,18,-0.53,0.19,0.02,87,114,104,-115,392,381,179,12.8,15.4,38,-0.1,-1.89,-0.15,213,260,160,292,146,-170,"E"
1.11,2.05,-87.1,3,0.02,0.02,-0.05,-3,3,29,34,577,-416,83,-4.92,107,29,-2.2,1,-0.36,-190,215,2,-152,267,615,68.55666354,48.69721272,66.44112965,19,-0.47,0.1,-0.03,85,115,112,-111,394,396,179,12.8,17.5,39,-0.16,-1.57,0.07,224,267,148,267,188,-185,"E"
1.08,2.09,-87.1,3,0.06,0,-0.05,-3,3,31,38,575,-419,82.9,-6.63,104,29,-2.44,1.09,-0.39,-184,220,5,-126,251,621,67.59133183,49.30191486,66.8959395,19,-0.35,-0.02,-0.05,87,115,114,-117,390,398,179,12.9,19.6,40,-0.27,-1.36,0.15,236,277,141,258,209,-187,"E"
1.04,2.15,-87.1,3,0.08,0,-0.05,-5,3,29,35,574,-424,82.8,-8.57,101,29,-2.75,1.16,-0.46,-172,220,21,-57,242,620,66.9076023,51.66999321,65.51565776,19,-0.22,-0.13,-0.08,90,113,111,-119,382,385,179,13,21.4,41,-0.21,-1.24,0.21,230,302,145,239,239,-201,"E"
0.96,2.64,-87.2,3,0.13,0,-0.03,-7,1,28,47,568,-403,83.6,-17.8,84.5,25,-3.74,1.57,-0.72,-112,214,56,188,169,605,60.16355242,52.05836257,71.74493816,18,-0.13,-0.39,-0.1,87,99,115,-150,370,407,179,12.1,22.9,43,0.02,0.5,0.31,282,284,139,258,227,-183,"E"
0.98,2.89,-87.2,3,0.1,0,0.02,-11,-1,30,45,577,-417,85.6,-23.2,73.6,24,-4.06,1.73,-0.82,-75,215,73,356,100,535,62.43975282,43.7352841,76.42360151,17,0,-0.45,-0.11,71,98,116,-158,367,395,179,11.7,20.8,44,-0.1,1,0.54,290,286,143,302,155,-154,"E"
1.04,3.11,-87.2,3,0.06,0.02,0.03,-10,3,26,43,572,-427,88.7,-28.1,61,20,-4.67,1.78,-1.02,-43,189,24,494,44,470,62.6138123,42.80498679,76.96704246,17,0.06,-0.53,-0.13,68,96,114,-177,365,393,179,11.8,17,43,-0.31,1.51,0.95,275,288,146,342,76,-129,"E"
1.11,3.19,-87.2,3,0.06,0.02,0.03,-9,3,26,40,578,-412,90.9,-30.2,53.9,17,-4.96,1.73,-1.03,-10,170,5,570,1,404,60.05005966,41.73791073,80.17917602,17,0.13,-0.53,-0.13,66,92,117,-186,348,379,180,12,14.2,42,-0.35,1.8,1.12,272,275,145,354,47,-128,"E"
1.44,3.37,-87.3,3,0.05,0,-0.02,-8,6,27,49,565,-414,109,-31.2,1.42,20,-4.69,0.95,-0.23,62,83,-169,721,-169,-72,57.24414709,38.82049084,84.88617269,16,-0.03,-0.16,-0.03,58,83,115,-242,330,377,-178,12.7,-15.6,34,-0.03,3.26,1.16,239,162,163,553,-453,24,"E"
1.43,3.41,-87.3,3,0.05,0,-0.05,-8,5,27,47,574,-425,113,-30.1,-5.8,22,-4.48,0.9,-0.13,63,84,-193,711,-174,-110,56.28647576,37.07650354,86.97751589,15,-0.05,-0.19,0.03,55,81,116,-250,326,376,-178,12.7,-20.8,33,-0.06,3.31,1.18,229,147,167,567,-501,43,"E"
1.4,3.43,-87.3,3,0.02,-0.02,-0.05,-9,6,25,44,570,-425,119,-27.7,-18.1,26,-3.98,0.85,-0.08,71,78,-231,653,-199,-257,54.30502811,38.02864937,88.11729407,14,0.06,-0.26,0.1,51,71,106,-265,319,369,-178,12.8,-31.1,29,-0.14,3.48,1.15,200,103,173,584,-631,87,"E"
1.28,3.39,-87.4,3,-0.03,-0.02,-0.08,-11,4,27,45,570,-425,127,-23.3,-33.7,31,-3.08,0.87,-0.18,96,57,-287,556,-217,-382,52.1466366,36.37945114,91.19804584,13,0.16,-0.32,-0.03,45,63,100,-286,306,362,-179,13.6,-47.4,27,-0.4,3.55,0.87,177,31,192,562,-774,134,"E"
1.09,3.18,-87.5,3,-0.05,-0.02,-0.08,-7,3,28,46,578,-417,129,-20.1,-44.1,43,-2.26,0.8,-0.31,108,37,-402,473,-224,-432,55.54495156,29.25355914,92.60086435,12,0.26,-0.29,-0.21,35,64,97,-311,293,366,180,14.6,-62.1,23,-0.48,3.31,0.92,122,-29,192,473,-848,148,"E"
0.85,2.97,-87.6,3,-0.05,-0.02,-0.1,-9,3,28,41,573,-414,131,-18.7,-50.4,50,-0.8,0.43,0.05,110,9,-476,403,-233,-471,52.50953518,23.8721058,98.33156953,11,0.37,-0.35,-0.21,25,53,88,-340,270,351,179,15.7,-75,22,-0.56,2.84,0.97,69,-100,176,352,-842,133,"E"
0.71,2.82,-87.7,3,-0.06,-0.03,-0.08,-9,2,29,41,575,-414,131,-19.1,-50.8,49,0.35,0.03,0.18,118,2,-463,401,-239,-468,49.54217673,26.6118703,99.64378797,10,0.31,-0.27,-0.2,26,47,83,-355,263,353,178,16.2,-82.6,23,-0.43,2.67,1,37,-142,172,285,-831,137,"E"
0.59,2.66,-87.8,3,-0.08,-0.03,-0.07,-10,2,30,35,576,-407,131,-20.5,-48.7,45,1.27,-0.26,0.16,122,12,-422,439,-243,-457,56.05652533,25.88684456,93.96357029,10,0.34,-0.16,-0.08,26,54,82,-378,249,340,178,16.3,-89.5,28,-0.27,2.5,1,-27,-216,171,203,-802,133,"E"
0.52,2.49,-87.9,3,-0.08,-0.05,-0.05,-6,2,31,35,581,-419,129,-22.4,-44.7,42,1.77,-0.43,-0.02,134,9,-388,480,-238,-424,45.7056811,26.79813326,103.0196664,8,0.27,-0.18,0.02,21,35,68,-387,249,330,178,16.1,-94.1,37,-0.18,1.49,0.84,-48,-301,189,146,-787,127,"E"
0.51,2.36,-88,3,-0.02,-0.03,-0.02,0,0,32,26,582,-412,126,-24.7,-39.3,39,2.22,-0.53,-0.15,148,10,-354,532,-229,-390,44.73785744,14.04210009,109.8782495,8,0.22,-0.14,-0.16,11,34,70,-416,236,312,178,15.9,-94.8,40,-0.13,-0.14,0.54,-45,-338,203,126,-773,131,"E"
0.54,2.33,-88.1,3,0.03,-0.03,0.02,1,0,32,33,578,-411,125,-25.7,-36.5,38,2.39,-0.56,-0.2,152,17,-339,568,-220,-357,55.16785529,13.44815596,99.91764894,8,0.18,-0.06,-0.2,11,43,69,-410,227,319,179,15.9,-93.4,36,-0.18,-0.93,0.28,-15,-298,191,141,-777,147,"E"
0.66,2.42,-88.1,4,0.11,0,0.05,-4,3,34,37,581,-410,121,-27.8,-29.6,36,2.5,-0.67,-0.25,160,27,-314,618,-215,-310,52.73834872,24.13927044,97.98291866,8,0.06,0,0.05,19,40,66,-428,229,310,179,16.1,-88.9,31,-0.22,-1.93,-0.11,4,-229,201,177,-800,137,"E"
0.91,2.9,-88,3,0.16,0.03,0.03,-10,1,32,38,579,-413,114,-29.5,-18.1,32,2.55,-0.9,-0.3,171,60,-260,683,-186,-217,37.4762993,28.54387207,109.0746928,7,-0.26,0.11,0.15,20,26,63,-438,235,304,179,15.7,-80.2,28,0,-2.33,-0.28,59,-193,191,267,-842,149,"E"
1.07,3.24,-87.9,3,0.11,0.05,0.05,-14,4,30,34,578,-417,110,-29.5,-10.5,29,2.63,-1.01,-0.26,172,68,-219,709,-160,-151,51.40625486,24.15568234,99.22362378,8,-0.48,0.22,0.2,18,37,63,-434,235,306,179,15.3,-73.5,27,0.03,-2.62,-0.38,83,-161,198,335,-855,139,"E"
1.27,3.51,-87.8,3,0.1,0.02,0.05,-10,4,30,42,572,-418,105,-28.9,-2.24,27,2.68,-1.06,-0.13,155,83,-196,738,-121,-56,46.23218464,23.18430933,104.5195903,8,-0.63,0.32,0.31,17,33,64,-418,242,313,179,14.7,-66.5,27,0.08,-2.75,-0.41,110,-150,182,389,-851,144,"E"
1.44,3.67,-87.8,3,0.05,0,0.05,-14,3,27,45,569,-420,101,-28.1,5.5,23,2.73,-1.09,-0.07,143,112,-134,741,-91,29,44.79151308,25.20123831,104.7495923,8,-0.75,0.43,0.31,19,33,66,-405,247,310,179,14.3,-59.1,25,-0.02,-3.03,-0.57,134,-108,172,436,-824,123,"E"
1.82,3.81,-87.9,3,0.03,0,0.08,-8,3,26,37,573,-425,93.8,-24.1,23.1,20,2.34,-1.06,0.21,109,145,-85,699,3,195,51.19560385,24.18493549,99.40567423,9,-0.96,0.67,0.23,22,45,77,-371,272,332,179,14.9,-39.3,24,-0.34,-3.58,-0.44,175,-8,160,519,-680,58,"E"
2.12,3.9,-87.9,2,0.06,0.02,0.05,-7,4,18,55,570,-429,90.6,-21,31.8,19,2.28,-0.83,-0.03,105,158,-20,644,43,283,57.17810811,22.16446543,94.70500446,12,-1.04,0.83,0.21,26,64,96,-335,293,355,-180,15.6,-26.9,26,-0.34,-3.71,-0.26,196,72,147,522,-525,7,"E"
2.29,4.17,-87.9,3,-0.03,0,-0.03,-14,5,22,39,570,-433,83.2,-17.8,44.3,21,0.75,0.03,-0.36,110,172,37,541,71,417,61.95827884,36.70428262,81.94389286,16,-0.87,1,0.13,55,89,112,-244,332,377,180,15.7,-3.3,34,-0.03,-2.6,-0.62,214,215,147,407,-127,-122,"E"
2.03,3.65,-88.1,2,-0.08,-0.02,-0.07,-7,3,21,40,567,-425,83.4,-18.8,42.7,20,-0.79,0.19,0.16,121,158,24,553,63,407,66.96348661,42.66240728,72.87787615,16,-0.98,1.06,0.46,64,96,103,-176,363,384,178,14.9,9.83,37,0.06,-2.38,-0.43,219,247,160,304,109,-182,"E"
1.91,3.43,-88.1,3,-0.05,-0.02,-0.03,-7,2,25,37,564,-428,84.8,-19.9,39.6,20,-1.27,0.37,0.2,114,157,18,580,50,375,63.84131932,46.33433523,73.04077882,16,-0.87,0.96,0.34,69,92,103,-150,378,389,178,14.4,15.5,40,0.02,-1.73,-0.07,225,282,146,266,173,-194,"E"
1.83,3.28,-88.2,3,-0.03,0,-0.03,-8,2,25,39,568,-424,86.5,-21.5,35.4,20,-1.65,0.59,0.08,116,157,1,608,34,335,67.38574796,47.93708589,68.25677971,15,-0.66,0.79,0.26,68,92,93,-127,391,385,178,14.3,19.9,38,-0.1,-1.43,0.02,195,272,156,231,247,-205,"E"
1.77,3.22,-88.2,3,-0.03,0,-0.05,-9,1,23,40,565,-427,87.4,-22.5,32.8,20,-1.86,0.67,-0.02,118,154,-6,639,25,316,66.20649661,49.77045022,67.87577136,16,-0.59,0.64,0.25,73,94,96,-119,393,383,178,14.1,21.6,39,0.02,-1.24,0.05,221,278,154,227,262,-208,"E"
1.68,3.15,-88.2,3,-0.03,0,-0.03,-7,3,24,39,565,-432,89.3,-24.6,27.3,19,-2.18,0.82,-0.16,123,145,-11,669,-4,255,65.55602772,58.30943171,60.68396366,16,-0.47,0.43,0.21,84,93,87,-112,400,383,178,13.3,25,41,0.14,-0.74,0.13,227,294,154,209,282,-205,"E"
1.46,2.92,-88.2,3,-0.06,0,-0.03,-13,3,28,40,572,-426,102,-30.6,-2.87,21,-3.58,0.96,-0.16,139,104,-114,732,-114,-36,70.71957872,49.70099067,63.36244251,19,-0.21,0.08,-0.15,91,124,113,-85,405,394,179,11.5,24.7,43,-0.21,0.92,0.77,251,293,165,280,196,-149,"E"
1.15,3.09,-88.1,3,0.14,0.02,0,-5,0,27,34,569,-418,128,-22.9,-56.4,45,-2.81,0.72,0,83,27,-429,429,-202,-465,63.79185461,44.67616282,74.40365798,17,0.1,-0.48,-0.21,74,102,116,-154,355,400,-179,12.3,-7.18,36,-0.02,2.83,0.97,239,200,165,520,-316,-2,"E"
1.29,3.6,-88,3,0.18,0.02,0.03,-12,4,26,42,575,-419,130,-20.1,-63,50,-1.03,0.22,0.1,82,4,-486,341,-210,-507,65.59871774,38.47730775,77.24809628,17,0.31,-0.29,-0.25,64,104,119,-193,345,396,-180,12,-22.1,35,-0.18,3.37,0.82,251,153,172,586,-538,71,"E"
1.72,3.66,-88,3,-0.08,0,-0.07,-7,7,27,43,570,-422,119,-29.6,-33.3,33,2.71,-0.87,-0.02,153,51,-283,642,-191,-286,57.31258343,33.13888545,88.6175121,13,0.29,-0.37,-0.21,42,70,100,-304,299,358,177,18.1,-84,23,-0.53,2.89,1.12,17,-137,176,263,-821,132,"E"
1.67,3.53,-88,3,-0.08,0,-0.08,-7,9,25,51,567,-425,117,-30.1,-28.9,33,2.84,-1.03,0.02,157,55,-279,656,-178,-269,57.18972138,32.59017976,89.07431959,13,0.29,-0.39,-0.16,42,71,102,-314,297,377,177,18.1,-87.5,25,-0.4,2.78,1,-20,-158,180,218,-806,121,"E"
1.63,3.4,-88,3,-0.08,0,-0.1,-7,5,23,41,567,-425,115,-30.4,-24.1,32,2.94,-1.12,0.07,155,62,-270,678,-169,-225,53.32092584,29.72777744,94.38681243,12,0.22,-0.35,-0.18,34,59,94,-327,293,366,176,18,-91.5,28,-0.26,2.87,0.97,-51,-197,185,146,-775,119,"E"
1.55,3.29,-88,3,-0.06,0,-0.1,-7,2,25,44,575,-429,112,-30.4,-19.5,31,2.95,-1.22,0.1,152,69,-253,698,-158,-194,55.42872007,28.73505691,93.00541018,13,0.14,-0.29,-0.18,35,65,99,-331,283,358,176,17.6,-95.4,32,-0.14,2.83,0.95,-45,-243,192,116,-751,108,"E"
1.44,3.18,-88,3,-0.06,-0.02,-0.1,-7,3,27,38,575,-423,110,-30.1,-14.5,29,3,-1.3,0.1,156,81,-220,716,-131,-133,56.50023278,30.01656736,91.26701357,13,0.11,-0.26,-0.13,37,67,99,-337,282,370,176,17.3,-98.4,37,-0.1,2.22,0.9,-62,-297,198,70,-724,100,"E"
1.34,3.1,-88,3,-0.05,-0.02,-0.1,-8,6,26,43,571,-429,108,-29.7,-10.2,28,3,-1.36,0.11,156,90,-202,726,-113,-100,58.07702369,27.78970883,91.04004711,12,0.05,-0.22,-0.03,33,66,95,-342,278,348,175,17,-100,40,-0.14,1.43,0.72,-68,-336,196,58,-711,103,"E"
1.26,3.05,-88,3,-0.03,-0.02,-0.11,-7,6,28,35,574,-420,106,-29,-5.32,27,2.99,-1.41,0.16,150,100,-191,736,-105,-78,50.18533096,38.34809941,91.54609018,11,0,-0.22,0.03,42,54,89,-344,276,342,175,17.1,-101,41,-0.27,0.45,0.49,-65,-349,195,37,-700,99,"E"
0.73,2.92,-88.2,3,0.02,-0.02,-0.1,-5,1,30,39,583,-415,96.6,-23.7,16.3,21,2.7,-1.33,0.1,108,153,-87,707,13,158,54.4883184,31.4138647,92.29952093,10,-0.29,0.02,0.05,31,52,80,-361,263,341,177,19.5,-89.6,29,-0.35,-2.34,-0.03,0,-210,188,165,-782,127,"E"
0.63,2.91,-88.2,3,0.03,-0.02,-0.1,-6,1,33,38,576,-413,95.1,-22.5,19.7,20,2.71,-1.27,-0.11,107,162,-48,698,28,176,56.37077461,29.73801506,91.55006699,12,-0.4,0.03,0.11,34,62,92,-359,265,342,178,19.6,-86.5,28,-0.19,-2.41,-0.05,19,-204,184,207,-807,142,"E"
0.57,2.94,-88.2,3,0.05,-0.02,-0.07,-7,3,33,35,573,-418,93.4,-21.2,23.5,21,2.68,-1.19,-0.21,86,177,-55,675,55,226,53.0045529,27.36213693,96.03222118,12,-0.48,0.03,0.31,31,58,94,-360,273,346,178,19.5,-83.1,28,-0.08,-2.55,-0.13,37,-195,184,230,-827,147,"E"
0.53,3.13,-88.3,3,0.1,-0.03,0,-4,0,33,38,574,-417,89.3,-17.6,32.4,19,2.31,-0.96,-0.39,55,172,-35,602,100,324,56.96363345,27.30429681,92.35591962,9,-0.4,0.03,0.33,24,48,71,-356,268,350,179,18.7,-72.1,26,0.14,-2.87,-0.46,77,-163,185,337,-854,139,"E"
0.69,3.44,-88.4,3,0.14,0,0.05,-7,2,32,37,579,-415,85.7,-13.9,40.7,20,2.15,-0.8,-0.38,40,193,-3,538,128,392,54.07558931,8.137148077,102.2584826,8,-0.06,0,0.15,6,38,63,-362,270,336,180,17.6,-60.2,25,0.03,-3.15,-0.72,111,-127,177,420,-832,117,"E"
0.78,3.6,-88.4,4,0.16,0,0.05,-14,6,34,42,578,-419,84.8,-12.9,42.9,20,1.98,-0.71,-0.36,37,192,1,504,131,418,59.4575822,3.820184264,97.4649739,8,0.03,-0.02,0.11,3,44,65,-368,271,334,179,17.5,-56.1,25,-0.06,-3.2,-0.75,128,-107,177,455,-802,115,"E"
0.87,3.78,-88.4,4,0.14,0,0.03,-17,5,31,39,572,-422,83.9,-11.9,45.2,20,1.77,-0.61,-0.33,31,196,8,479,143,456,59.79631231,12.0928852,95.7287122,8,0.14,-0.05,0.1,9,42,61,-382,272,332,180,17.5,-51.7,25,-0.18,-3.47,-0.72,154,-69,173,458,-783,101,"E"
1.03,4.21,-88.4,3,0.08,0,0,-11,5,26,46,568,-419,82,-9.79,50.3,20,1.28,-0.32,-0.26,37,192,21,424,158,483,34.94447156,34.94447156,106.5355751,8,-0.06,0.13,-0.07,27,27,69,-388,259,325,-180,18.1,-37.8,24,-0.42,-3.89,-0.62,174,19,160,504,-658,55,"E"
1.29,4.33,-88.4,3,0.05,0,0.03,-7,5,23,44,572,-430,80.8,-10.9,51.3,20,-1.12,0.42,0.03,42,186,52,417,141,509,50.79439792,25.98715753,98.83298788,11,-0.85,0.51,0.13,28,53,91,-348,276,342,-180,17.9,-2.48,31,-0.11,-2.97,-1.03,195,188,147,364,-75,-154,"E"
1.35,4.33,-88.5,2,0.05,0,0.02,-7,4,23,44,564,-419,81.2,-11.8,49.7,20,-1.38,0.51,0.07,44,186,45,445,140,480,55.33828169,24.77931814,95.20920931,12,-0.87,0.53,0.18,28,60,93,-339,280,347,-180,17.7,1.1,32,-0.06,-2.95,-0.92,175,211,160,356,-24,-168,"E"
1.86,4.6,-88.2,3,-0.02,0.02,0.02,-11,4,22,55,572,-428,90.8,-27.4,15.9,18,-3.53,1.32,-0.33,93,146,-53,706,-28,181,63.67054555,37.69158346,79.6445603,14,-0.64,0.79,0.15,52,84,101,-267,319,373,-179,16.8,39.5,38,-0.27,-2.28,-0.07,146,293,169,38,528,-318,"E"
1.9,4.1,-88.2,3,-0.06,0.02,-0.03,-7,1,27,53,568,-429,104,-33.1,-13.3,21,-4.13,1.17,-0.05,109,101,-147,722,-128,-114,72.25056126,42.24377558,67.92414525,15,-0.79,1.08,0.34,62,100,95,-216,346,388,-177,16.5,57.4,43,-0.08,-1.48,-0.02,90,373,170,-140,738,-372,"E"
1.85,3.85,-88.1,3,-0.05,0.03,-0.02,-6,3,26,46,566,-427,111,-33.5,-26.5,25,-4.13,1.08,-0.02,101,62,-216,670,-160,-243,68.60939586,40.04777642,73.19595983,15,-0.72,1.03,0.39,56,91,96,-194,367,371,-178,15.8,61,44,0.11,-0.63,-0.07,92,391,165,-164,772,-378,"E"
1.82,3.77,-88,3,-0.02,0.03,-0.03,-4,3,24,45,572,-428,115,-33,-33.3,28,-4.13,1.04,0.07,98,48,-247,646,-167,-261,63.4940188,43.29280659,75.75755093,14,-0.63,0.96,0.26,58,82,95,-183,368,367,-178,15.3,61.5,45,0.16,0.06,-0.07,117,397,160,-148,748,-368,"E"
1.79,3.7,-88,3,0,0.03,-0.03,-5,3,26,48,573,-429,120,-32,-39.5,30,-4.05,1.01,0.15,95,44,-273,607,-185,-326,64.44791413,45.94268213,72.76968961,14,-0.58,0.87,0.18,62,84,93,-173,375,377,-179,15,61.4,47,0.11,0.5,0.02,156,400,159,-123,723,-346,"E"
1.78,3.63,-88,3,0,0.03,-0.02,-8,2,25,46,566,-423,123,-30.6,-45.3,31,-3.87,0.98,0.23,98,40,-282,554,-196,-377,65.43728145,48.36853527,69.82212619,15,-0.56,0.77,0.15,68,89,94,-172,376,378,-179,14.7,60.9,47,0.02,0.8,0.25,176,396,160,-110,703,-327,"E"
1.71,3.45,-87.9,3,-0.03,0,-0.05,-9,6,25,45,570,-427,131,-24.4,-62.6,42,-2.75,0.88,-0.1,74,18,-409,392,-209,-489,70.17131968,57.78391757,56.308947,16,-0.77,0.48,0.3,88,104,86,-137,403,372,-180,14.3,54.5,44,-0.14,2.01,0.82,158,372,158,40,533,-269,"E"
1.67,3.38,-87.9,3,-0.05,0,-0.07,-10,5,27,44,570,-420,133,-23.2,-65.8,49,-2.3,0.8,-0.13,76,3,-472,347,-204,-510,68.93661336,58.086522,57.34241672,16,-0.75,0.42,0.23,88,102,87,-127,395,380,-180,14.2,51.8,44,-0.1,2.31,0.89,157,369,161,75,482,-266,"E"
1.61,3.25,-87.8,3,-0.05,0.02,-0.05,-8,4,28,47,572,-420,134,-22,-69.4,54,-1.01,0.45,-0.11,74,-13,-524,308,-209,-517,71.65582387,48.6401121,63.31729486,17,-0.53,0.18,0.05,79,111,100,-119,402,377,-180,13.9,45.5,44,-0.08,2.75,1.12,157,360,170,199,313,-208,"E"
1.57,3.17,-87.8,3,-0.05,0.02,-0.05,-7,4,27,49,571,-417,134,-22,-69.8,54,-0.22,0.19,-0.08,76,-11,-522,296,-210,-518,74.55470149,45.85715158,62.65961219,18,-0.37,0.02,0.03,77,118,102,-122,395,383,-180,13.8,41.4,43,-0.06,2.97,1.2,155,348,171,228,259,-194,"E"
1.38,2.96,-87.8,3,0.05,0,-0.02,-2,1,25,47,570,-427,129,-28.2,-54.4,40,2.34,-0.69,0.33,131,23,-368,479,-212,-436,67.05952367,46.95823809,69.39166498,17,-0.02,-0.58,-0.26,75,103,106,-172,372,372,-177,17.3,2.72,32,-0.56,3.82,1.87,161,209,162,494,-355,-34,"E"
1.35,3.01,-87.8,3,0.08,0,0,-5,1,24,46,568,-426,126,-30.7,-47,38,2.59,-0.77,0.26,142,25,-341,532,-224,-388,69.659668,40.06303091,72.14603517,16,0.16,-0.61,-0.3,62,102,105,-185,347,370,-177,18.2,-10.3,27,-0.29,4.26,1.76,140,152,167,533,-512,28,"E"
1.37,3.05,-87.8,3,0.08,0,0.02,-8,3,28,48,570,-421,125,-31.6,-43.4,37,2.68,-0.83,0.23,142,33,-330,582,-215,-346,67.40049476,40.33350307,74.17700637,16,0.24,-0.56,-0.34,61,97,105,-204,349,382,-177,18.7,-17.3,26,-0.31,4.42,1.71,149,112,170,538,-565,27,"E"
1.44,3.19,-87.8,3,0.06,0,0.02,-8,3,25,50,571,-423,120,-33.2,-34.5,35,2.76,-1.04,0.08,148,48,-301,631,-190,-291,68.37489638,38.28743105,74.67419669,15,0.34,-0.47,-0.36,55,93,100,-233,341,383,-178,19.8,-30.6,24,-0.53,4,1.66,126,51,193,522,-721,85,"E"
1.59,3.28,-87.8,3,0.02,0,0,-8,3,28,43,567,-426,109,-33.6,-14.1,28,3.1,-1.32,-0.07,151,86,-207,724,-135,-123,60.2,40.4,81,15,0.16,-0.19,-0.13,57,82,105,-268,313,375,-179,22.7,-55.2,23,-0.72,3.79,1.66,78,-59,203,418,-834,148,"E"
1.55,3.1,-87.8,3,-0.06,0,-0.05,-8,5,24,46,566,-433,95.4,-30.1,9.49,21,2.81,-1.22,-0.13,126,129,-101,720,-35,88,53.48227175,40.56298345,87.03161819,12,-0.02,-0.26,-0.05,48,62,93,-304,296,362,178,24.1,-80.6,28,-0.22,2.97,1.16,-40,-192,190,210,-828,162,"E"
1.26,2.49,-87.8,3,-0.11,-0.02,-0.1,-10,5,28,41,581,-423,84.1,-22.7,30.4,19,2.33,-0.75,-0.36,79,168,-13,633,60,305,54.62941669,28.97768474,93.61184263,12,0.05,-0.29,-0.13,33,60,93,-338,276,360,175,21.9,-88.9,33,-0.13,-1.24,-0.18,-33,-251,201,93,-736,121,"E"
1.09,2.27,-87.8,3,-0.1,-0.02,-0.1,-7,3,30,34,575,-422,81.2,-20.5,35.5,19,1.98,-0.56,-0.46,70,169,-1,589,67,365,53.25525656,26.67845939,96.17357044,10,0.06,-0.26,-0.1,27,52,84,-346,258,361,176,22.2,-83.7,29,-0.19,-2.17,-0.05,-10,-210,188,149,-776,122,"E"
0.85,2,-87.9,3,-0.02,-0.02,-0.05,-4,1,31,38,576,-416,76.9,-16.6,43.5,17,1.61,-0.47,-0.28,58,151,1,508,91,435,43.23752176,38.05290503,97.64841863,11,-0.19,-0.16,0.08,39,44,87,-367,243,361,179,22.5,-70.8,26,-0.1,-2.75,-0.3,61,-176,180,279,-832,146,"E"
1.18,3.47,-87.8,3,0.11,0.02,-0.02,-13,4,29,45,576,-418,76.2,-18.7,43.8,19,-1.73,0.64,0.15,76,167,43,508,69,455,27.98093157,27.98093157,116.9549185,8,-0.22,0.14,0.15,21,21,70,-389,235,352,-179,16.5,-18.2,27,0.16,-3.87,-0.75,182,111,164,523,-503,5,"E"
